No,Keyword,Volume,CPC,Paid Difficulty,SEO Difficulty
191,karnataka teacher scholarship,0,0,1,12
192,9th scholarship last date,260,0,1,58
193,karnataka bpl scholarship,10,0,1,13
194,karnataka scholarship 2026,170,36.14915625,4,15
195,scholarship in karnataka for ug students,0,0,1,4
196,scholarships kannada meaning,0,0,1,12
197,manipal university karnataka scholarship,0,0,1,4
198,karnataka scholarship date,0,0,1,12
199,karnataka school results 2024,0,0,1,4
200,tata scholarship karnataka,0,0,1,12
201,category 1 scholarship karnataka,10,0,1,6
202,karnataka scholarship for 2nd puc students,30,31.8112575,7,8
203,karnataka ssp scholarship apply online,10,0,1,5
204,overseas education scholarship karnataka,0,0,1,4
205,dyes karnataka scholarship,0,0,1,12
206,karnataka government scholarships for obc students last date,20,0,1,6
207,karnataka labour welfare board scholarship,2900,0,1,19
208,karnataka scholarship amount for ug students,0,0,1,4
209,karnataka scholarship news today,0,0,1,4
210,karnataka 2pu scholarship,0,0,1,12
211,karnataka vidyasiri scholarship 2025,0,0,1,4
212,karnataka veerashaiva lingayat scholarship,70,0,1,5
213,karnataka government scholarship for engineering students,10,0,2,6
214,karnataka jain association scholarship form,0,0,1,4
215,karnataka overseas scholarship,90,72.78030125,6,15
216,karnataka prabuddha overseas scholarship scheme,30,93.5058175,15,10
217,karnataka scholarship for obc students,10,0,1,5
218,ssp karnataka scholarship official website,0,0,1,4
219,karnataka scholarship ssp,0,0,1,12
220,epass karnataka scholarship 2023,0,0,1,4
221,karnataka scholarship 2025 apply online,0,0,1,4
222,karnataka government scholarships for sc students 2025,0,0,1,4
223,karnataka labour card scholarship 2025,10,0,1,5
224,karnataka scholarship last date 2024,0,0,1,4
225,karnataka brahmin scholarship,20,0,1,13
226,karnataka education scholarship,20,33.7392125,21,20
227,karnataka construction workers scholarship,10,0,1,5
228,karnataka scholarship for pg students,20,0,3,6
229,karnataka scholarship news 2025,10,0,1,5
230,karnataka board scholarship,0,0,1,12
231,karnataka government scholarships for obc students,1000,139.7767375,8,18
232,karnataka scholarship for other state students,0,0,1,4
233,kannada help scholarship,0,0,1,12
234,karnataka scholarship last date 2025,0,0,1,4
235,hyderabad karnataka scholarship,10,0,2,14
236,kannada medium scholarship,0,0,1,12
237,karnataka government scholarship for studying abroad,20,0,6,7
238,epass karnataka scholarship 2024 last date,0,0,1,4
239,karnataka labour card scholarship,110,0,1,5
240,karnataka scholarship exam,0,0,1,12
241,karnataka government scholarship portal,0,0,1,4
242,ews scholarship karnataka,0,0,1,12
243,karnataka scholarship program,0,0,1,12
244,karnataka ssp scholarship 2026,40,0,1,5
245,ssp karnataka scholarship login,0,0,1,4
246,karnataka sainik board scholarship,0,0,1,4
247,karnataka labour welfare board scholarship eligibility,10,0,1,5
248,karnataka government scholarship for students,0,0,1,4
249,karnataka new scholarship 2026,0,0,1,4
250,karnataka sangeeta nritya academy scholarship result,0,0,1,4
251,karnataka vidyasiri scholarship,20,0,6,15
252,kannada tech scholarship,0,0,1,12
253,karnataka labour card scholarship 2026 last date,10,0,1,5
254,scholarship kannada video,0,0,1,12
255,karnataka engineering scholarship,20,40.00506625,22,20
256,karnataka prize money scholarship 2025,90,0,1,5
257,scholarship kannada word,0,0,1,12
258,karnataka scholarship for ug students,20,0,4,7
259,karnataka scholarship prize money,0,0,1,4
260,karnataka scholarship 2025 last date to apply,0,0,1,4
261,karnataka scholarship online application,10,0,21,12
262,karnataka merit scholarship 2026,0,0,1,4
263,karnataka government scholarships for sc st students,10,0,4,7
264,karnataka farmer child scholarship,0,0,1,4
265,karnataka scholarship 2nd puc,0,0,1,4
266,all karnataka scholarship list,10,0,4,7
267,karnataka scholarship news,0,0,1,12
268,epass karnataka scholarship 2025 last date,0,0,1,4
269,epass karnataka scholarship 2026,10,0,1,5
270,karnataka puc scholarship,30,0,2,14
271,1 to 10 scholarship karnataka last date,10,0,1,5
272,karnataka labour scholarship amount,0,0,1,4
273,karnataka puc scholarship 2025,0,0,1,4
274,scholarship karnataka primary school,0,0,1,4
275,high school scholarship karnataka,0,0,1,4
276,karnataka govt scholarship for 10th passed students,10,0,2,6
277,karnataka ssp scholarship date,0,0,1,4
278,karnataka karmika scholarship,20,0,1,13
279,vidyadhan scholarship karnataka last date,0,0,1,4
280,karnataka scholarship open now,0,0,1,4
281,epass karnataka scholarship 2022,0,0,1,4
282,epass karnataka scholarship 2025,20,0,1,5
283,national overseas scholarship karnataka apply online,10,0,13,9
284,karnataka college scholarship,0,0,1,12
285,scholarship in karnataka for degree students,10,26.99137,17,11
286,karnataka ssp scholarship 2025 amount,0,0,1,4
287,karnataka scholarship for students,40,21.68949375,17,11
288,karnataka government scholarships for obc students 2025 26,10,0,1,5
289,karnataka ug scholarship,0,0,1,12
290,karnataka state 5 scheme,0,0,1,4
291,karnataka scholarship link,0,0,1,12
292,scholarship for 5th class students in karnataka,40,20.72551625,7,8
293,gnm nursing scholarship karnataka,40,0,5,7
294,karnataka scholarship website,10,0,1,13
295,karnataka overseas scholarship 2026,0,0,1,4
296,karnataka scholarship 2024 for degree students,50,0,1,5
297,karnataka overseas scholarship 2025,0,0,1,4
298,karnataka scholarship 2023 last date,0,0,1,4
299,karnataka scholarship for 10th passed students 2026,0,0,1,4
300,karnataka government scholarships for obc students after 12th,0,0,1,4
301,karnataka labour welfare scholarship institute login,0,0,1,4
302,karnataka epass scholarship,70,0,2,14
303,karnataka scholarship 2024 last date,10,0,1,5
304,karnataka obc scholarship,260,496.4484125,1,14
305,vijaya karnataka scholarship,10,0,1,13
306,ssp karnataka scholarship 2023 24,0,0,1,4
307,karnataka sslc scholarship 2025,10,21.68949375,12,9
308,karnataka labour scholarship student login,0,0,1,4
309,karnataka scholarship amount,10,0,8,16
310,karnataka prize money scholarship 2026,260,0,1,5
311,karnataka scholarship for 12th pass students 2026,0,0,1,4
312,karnataka scholarship apply online,10,0,6,7
313,ksf karnataka scholarship,10,0,1,13
314,vidyanidhi scholarship karnataka last date,0,0,1,4
315,karnataka labour scholarship status,0,0,1,4
316,karnataka scholarships for students,30,0,5,7
317,karnataka government scholarships for general students,20,0,3,6
318,1 to 10 scholarship karnataka,40,0,1,6
319,karnataka scholarship portal,260,106.037525,1,22
320,karnataka government scholarship for obc students,0,0,1,4
321,karnataka scholarship 2022 23,10,0,1,5
322,8th standard scholarship karnataka,20,0,1,6
323,karnataka scholarship for degree students 2024,0,0,1,4
324,kannada trend scholarship,10,0,1,13
325,minority scholarship karnataka online application,30,0,1,5
326,karnataka scholarship for study abroad,0,0,1,4
327,karnataka scholarship for unemployed students,0,0,1,4
328,karnataka labour board scholarship,20,0,1,5
329,karnataka scholarship exams,0,0,1,12
330,karnataka iti scholarship,0,0,1,12
331,karnataka nsp scholarship,20,0,1,13
332,ssp scholarship karnataka helpline number,0,0,1,4
333,karnataka labour department scholarship,170,0,1,5
334,karnataka scholarship login,10,0,2,14
335,bcwd scholarship karnataka gov in,260,0,1,35
336,karnataka state scholarships,10,0,8,16
337,karnataka scholarship obc,0,0,1,12
338,karnataka minority scholarship last date,10,0,1,5
339,karnataka government scholarship,170,48.198875,2,14
340,christian minority scholarship karnataka,10,0,1,5
341,karnataka scholarship last date,20,0,1,5
342,karnataka government overseas scholarship,0,0,1,4
343,karnataka government scholarship for puc students,10,0,1,6
344,karnataka labour welfare scholarship student login,20,0,1,5
345,karnataka epass scholarship portal,0,0,1,4
346,karnataka state scholarship for engineering students,0,0,1,4
347,karnataka scholarship 2023,10,0,1,13
348,9th scholarship last date karnataka,0,0,1,4
349,10th result scholarship karnataka,0,0,1,4
350,5th standard scholarship karnataka,10,0,1,5
351,karnataka deepika scholarship,0,0,1,12
352,karnataka nsp scholarship last date,10,0,1,5
353,hdfc scholarship karnataka,0,0,1,12
354,karnataka labour scholarship institute login,0,0,1,4
355,karnataka government scholarships for students,90,42.89699875,13,9
356,karnataka hc grants bail to darshan,0,0,1,4
357,karnataka scholarship for 9th class students,0,0,1,4
358,karnataka scholarship kab tak aayega 2023,0,0,1,4
359,karnataka scholarship sslc,0,0,1,12
360,karnataka school scholarship online application,0,0,1,4
361,karnataka ssp scholarship eligibility,0,0,1,4
362,karnataka scholarship sc st community,30,0,1,5
363,karnataka scholarship for international students,0,0,1,4
364,karnataka scholarship 2026 last date,10,0,1,5
365,scholarship kannada delhi,0,0,1,12
366,how many scholarships are given each year,10,0,1,5
367,fee concession scholarship karnataka,30,0,1,5
